Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
ID_50632_GEN1,230601,BIO,24.0,8.22,18.350047
ID_50837_GEN1,253751,BIO,35.6,12.2,19.709242999999997
ID_10395_GEN1,280991,BIO,20.0,6.85,25.202133
ID_10652_GEN1,133661,BIO,31.0,10.62,15.686332
ID_10772_GEN1,201361,BIO,27.9,9.56,14.841121
ID_10777_GEN1,300011,BIO,36.2,12.41,14.593845
ID_10836_GEN1,201361,BIO,28.0,9.6,16.717706999999997
ID_10837_GEN1,230601,BIO,28.0,9.6,13.892839
ID_50293_GEN1,204901,BIO,28.6,9.8,13.766125
ID_50571_GEN2,216471,BIO,3.0,1.03,40.5
ID_10840_GEN1,232301,BIO,31.8,10.9,13.962785
ID_54567_1,201361,BIO,0.6,0.21,12.699577
ID_54567_2,201361,BIO,0.6,0.21,12.699577
ID_54567_3,201361,BIO,0.6,0.21,12.699577
ID_10300_GEN1,286671,BIO,55.5,19.02,16.026809
ID_52204_OTA2,285491,BIO,1.8,0.62,13.712778
ID_10840_GEN2,232301,BIO,25.2,8.64,13.962785
ID_52099_GEN6,280781,BIO,1.0,0.34,9.323548
ID_54015_GEN2,257141,BIO,6.8,2.33,16.597366
ID_54567_4,201361,BIO,0.6,0.21,12.699577
ID_55752_P11,204901,BIO,0.8,0.27,10.800361
ID_55752_P12,204901,BIO,0.8,0.27,10.800361
ID_55752_P13,204901,BIO,0.8,0.27,10.800361
ID_55752_P14,204901,BIO,0.8,0.27,10.800361
ID_55753_P21,204901,BIO,0.8,0.27,14.423604
ID_55753_P22,204901,BIO,0.8,0.27,14.423604
ID_55753_P23,204901,BIO,0.8,0.27,14.423604
ID_55753_P24,204901,BIO,0.8,0.27,14.423604
ID_55094_UNT1,284741,BIO,1.6,0.55,12.089499
ID_55094_UNT2,284741,BIO,1.6,0.55,12.089499
ID_55094_UNT3,284741,BIO,1.6,0.55,12.089499
ID_55094_UNT4,284741,BIO,1.6,0.55,12.089499
ID_57557_S14,211211,BIO,0.8,0.27,11.373275
ID_57557_S15,211211,BIO,0.8,0.27,11.373275
ID_54567_5,201361,BIO,0.4,0.14,12.699577
ID_55161_UNT1,252891,BIO,3.0,1.03,9.971709
ID_54015_GEN3,257141,BIO,4.9,1.68,16.597366
ID_55601_UNT1,280991,BIO,3.0,1.03,11.040764
ID_55601_UNT2,280991,BIO,3.0,1.03,11.040764
ID_55602_UNT1,284741,BIO,0.9,0.31,12.555489999999999
ID_55602_UNT2,284741,BIO,0.9,0.31,12.555489999999999
ID_55602_UNT3,284741,BIO,0.9,0.31,12.555489999999999
ID_55602_UNT4,284741,BIO,0.9,0.31,12.555489999999999
ID_55766_361A,201361,BIO,3.0,1.03,13.002995
ID_55766_361B,201361,BIO,3.0,1.03,13.002995
ID_55766_361C,201361,BIO,3.0,1.03,13.002995
ID_55603_UNT1,258301,BIO,3.0,1.03,9.0
ID_10091_G3,253751,BIO,9.9,3.39,9.0
ID_10748_U2J02,230171,BIO,1.0,0.34,10.245144
ID_50571_GEN3,216471,BIO,1.3,0.45,40.5
ID_50571_GEN4,216471,BIO,1.3,0.45,40.5
ID_57971_COGEN,211211,BIO,2.1,0.72,13.115682000000001
ID_10091_G2,253751,BIO,9.9,3.39,9.0
ID_56170_UNT1,284011,BIO,1.3,0.45,14.621993
ID_56170_UNT2,284011,BIO,1.3,0.45,14.621993
ID_10387_3,284741,BIO,3.0,1.03,24.161916
ID_55880_P31,204901,BIO,0.8,0.27,13.5
ID_55880_P32,204901,BIO,0.8,0.27,13.5
ID_56534_GEN1,280991,BIO,1.3,0.45,13.718047
ID_56534_GEN2,280991,BIO,1.3,0.45,13.718047
ID_56534_GEN3,280991,BIO,1.3,0.45,13.718047
ID_56535_GEN1,262011,BIO,1.3,0.45,13.966406000000001
ID_56535_GEN2,262011,BIO,1.3,0.45,13.966406000000001
ID_57988_GEN1,201361,BIO,0.8,0.27,13.108576
ID_57988_GEN2,201361,BIO,0.8,0.27,13.108576
ID_57988_GEN3,201361,BIO,0.8,0.27,13.108576
ID_10748_U1C06,230171,BIO,1.6,0.55,10.245144
ID_52204_OTA3,285491,BIO,3.3,1.13,13.712778
ID_56428_Unit1,233771,BIO,1.0,0.34,12.532748999999999
ID_56428_Unit2,233771,BIO,1.0,0.34,12.532748999999999
ID_56428_Unit3,233771,BIO,1.0,0.34,12.532748999999999
ID_57102_EN01,257301,BIO,1.1,0.38,9.0
ID_58056_JEN1,257141,BIO,0.5,0.17,10.416606
ID_58056_JEN2,257141,BIO,0.5,0.17,10.416606
ID_10026_EG10,283651,BIO,0.8,0.27,10.078127
ID_10026_EG20,283651,BIO,0.8,0.27,10.078127
ID_56706_AMPC,230601,BIO,12.5,4.28,20.730647
ID_56707_AMPC,230601,BIO,12.5,4.28,20.954017
ID_56895_1,211211,BIO,1.9,0.65,10.779145
ID_56895_2,211211,BIO,1.9,0.65,10.779145
ID_56895_3,211211,BIO,1.9,0.65,10.779145
ID_56895_4,211211,BIO,1.9,0.65,10.779145
ID_56895_5,211211,BIO,1.9,0.65,10.779145
ID_56895_6,211211,BIO,1.9,0.65,10.779145
ID_57100_EN01,261331,BIO,1.1,0.38,9.0
ID_10026_EG30,283651,BIO,0.8,0.27,10.078127
ID_10026_EG40,283651,BIO,0.8,0.27,10.078127
ID_56897_1,216471,BIO,1.9,0.65,10.72217
ID_56897_2,216471,BIO,1.9,0.65,10.72217
ID_57133_359,201361,BIO,1.6,0.55,11.789841000000001
ID_57154_1209,400041,BIO,18.1,6.2,13.5
ID_57876_UNT1,233771,BIO,1.6,0.55,11.792504999999998
ID_56898_1,262011,BIO,4.6,1.58,13.476002000000001
ID_56898_2,262011,BIO,4.6,1.58,13.476002000000001
ID_57101_1,261331,BIO,1.4,0.48,9.137028
ID_57102_EN02,257301,BIO,1.1,0.38,9.0
ID_57163_GEN1,251601,BIO,4.6,1.58,15.236996999999999
ID_57163_GEN3,251601,BIO,4.6,1.58,15.236996999999999
ID_10387_1A,284741,BIO,1.2,0.41,24.161916
ID_10387_2A,284741,BIO,1.2,0.41,24.161916
ID_57696_1,211651,BIO,4.6,1.58,11.930833
ID_57857_1,200261,BIO,5.5,1.88,13.5
ID_57988_GEN5,201361,BIO,0.8,0.27,13.108576
ID_57988_GEN6,201361,BIO,0.8,0.27,13.108576
ID_57988_GEN4,201361,BIO,0.8,0.27,13.108576
ID_58007_G1,281221,BIO,6.8,2.33,9.0
ID_58007_G2,281221,BIO,6.8,2.33,9.0
ID_58007_G3,281221,BIO,6.8,2.33,9.0
ID_58007_G4,281221,BIO,6.8,2.33,9.0
ID_58007_G5,281221,BIO,10.0,3.43,9.0
ID_58472_1,230541,BIO,22.5,7.71,15.409181
ID_58971_UNIT1,232301,BIO,1.1,0.38,13.5
ID_58971_UNIT2,232301,BIO,1.1,0.38,13.5
ID_58971_UNIT3,232301,BIO,1.1,0.38,13.5
ID_52204_OTA5,285491,BIO,1.6,0.55,13.712778
ID_52204_OTA6,285491,BIO,1.6,0.55,13.712778
ID_57133_361,201361,BIO,1.6,0.55,11.789841000000001
ID_57771_1,201361,BIO,2.3,0.79,11.702633
ID_58320_362,216471,BIO,1.6,0.55,10.718594999999999
ID_58379_W3998,261331,BIO,1.5,0.51,11.760123
ID_58397_ENG1,230171,BIO,1.4,0.48,10.673471
ID_58699_GEN1,262011,BIO,1.0,0.34,12.395959999999999
ID_58699_GEN2,262011,BIO,1.0,0.34,12.395959999999999
ID_58960_S200,204901,BIO,1.1,0.38,9.177859
ID_58960_S201,204901,BIO,1.1,0.38,9.177859
ID_58960_S202,204901,BIO,1.1,0.38,9.177859
ID_58960_S203,204901,BIO,1.1,0.38,9.177859
ID_60571_NCEP,284741,BIO,1.6,0.55,9.289941
ID_58429_1,252891,BIO,4.6,1.58,11.67286
ID_58429_2,252891,BIO,4.6,1.58,11.67286
ID_58429_3,252891,BIO,4.6,1.58,11.67286
ID_58429_4,252891,BIO,4.6,1.58,11.67286
ID_58429_5,252891,BIO,4.6,1.58,11.67286
ID_58435_ENG1,216471,BIO,2.2,0.75,9.93194
ID_58435_ENG2,216471,BIO,2.2,0.75,9.93194
ID_58436_ENG1,230541,BIO,2.2,0.75,9.962412
ID_58436_ENG2,230541,BIO,2.2,0.75,9.962412
ID_58437_ENG1,230541,BIO,2.2,0.75,10.183771
ID_58437_ENG2,230541,BIO,2.2,0.75,10.183771
ID_58978_CVAP,230541,BIO,1.5,0.51,19.167568
ID_59447_00001,232301,BIO,1.0,0.34,13.790287000000001
ID_60249_CGN,211211,BIO,1.2,0.41,10.293151
ID_7527_CCCT,201361,NG (Natural Gas),54.0,23.85,7.32715
ID_54912_STG1,216471,NG (Natural Gas),20.0,8.83,6.5
ID_10213_GEN5,253851,NG (Natural Gas),40.3,17.8,10.304041999999999
ID_58198_GTG1,211211,NG (Natural Gas),5.0,2.21,10.406087
ID_58198_GTG2,211211,NG (Natural Gas),5.0,2.21,10.406087
ID_58198_STG1,211211,NG (Natural Gas),3.5,1.55,10.406087
ID_7551_CCST,201361,NG (Natural Gas),49.8,22.0,7.2543429999999995
ID_7551_CT1A,201361,NG (Natural Gas),49.8,22.0,7.2543429999999995
ID_7551_CT1B,201361,NG (Natural Gas),49.8,22.0,7.2543429999999995
ID_7552_CCCT,201361,NG (Natural Gas),118.7,52.43,6.5
ID_7552_CCST,201361,NG (Natural Gas),55.2,24.38,6.5
ID_50541_ST1,253751,NG (Natural Gas),13.6,6.01,6.5
ID_50541_ST2,253751,NG (Natural Gas),11.5,5.08,6.5
ID_55112_CT01,201361,NG (Natural Gas),212.0,93.64,6.5
ID_55112_CT02,201361,NG (Natural Gas),212.0,93.64,6.5
ID_55112_ST01,201361,NG (Natural Gas),212.0,93.64,6.5
ID_55182_X718,262011,NG (Natural Gas),167.7,74.07,6.5
ID_55182_X719,262011,NG (Natural Gas),167.7,74.07,6.5
ID_55217_CTG1,216471,NG (Natural Gas),198.9,87.85,6.5
ID_55217_CTG2,216471,NG (Natural Gas),198.9,87.85,6.5
ID_55217_STG3,216471,NG (Natural Gas),280.5,123.9,6.5
ID_57584_NT2,284741,NG (Natural Gas),15.0,6.63,6.5
ID_57584_ST1,284741,NG (Natural Gas),15.0,6.63,6.5
ID_260_CT1A,233771,NG (Natural Gas),233.0,102.92,7.046323999999999
ID_260_CT1B,233771,NG (Natural Gas),233.0,102.92,7.046323999999999
ID_260_CT2A,233771,NG (Natural Gas),233.0,102.92,7.046323999999999
ID_260_CT2B,233771,NG (Natural Gas),233.0,102.92,7.046323999999999
ID_260_ST1,233771,NG (Natural Gas),233.0,102.92,7.046323999999999
ID_260_ST2,233771,NG (Natural Gas),233.0,102.92,7.046323999999999
ID_7307_5,200261,NG (Natural Gas),40.0,17.67,9.145903
ID_50061_GEN4,285491,NG (Natural Gas),4.1,1.81,6.5
ID_55333_CTG1,216471,NG (Natural Gas),212.0,93.64,6.5
ID_55333_CTG2,216471,NG (Natural Gas),212.0,93.64,6.5
ID_55333_CTG3,216471,NG (Natural Gas),213.5,94.3,6.5
ID_55333_STG1,216471,NG (Natural Gas),306.0,135.16,6.5
ID_58083_GTG1,281221,NG (Natural Gas),19.0,8.39,6.5
ID_58083_STG1,281221,NG (Natural Gas),2.0,0.88,6.5
ID_7266_2,230601,NG (Natural Gas),37.7,16.65,6.646591
ID_7266_3,230601,NG (Natural Gas),60.5,26.72,6.646591
ID_55151_GEN1,232301,NG (Natural Gas),300.0,132.51,7.29385
ID_55151_GEN2,232301,NG (Natural Gas),300.0,132.51,7.29385
ID_55151_GEN3,232301,NG (Natural Gas),300.0,132.51,7.29385
ID_55151_GEN4,232301,NG (Natural Gas),300.0,132.51,7.29385
ID_55182_STG,262011,NG (Natural Gas),270.0,119.26,6.5
ID_55295_CT1,400041,NG (Natural Gas),182.0,80.39,6.5
ID_55295_CT2,400041,NG (Natural Gas),182.0,80.39,6.5
ID_55295_ST1,400041,NG (Natural Gas),227.0,100.27,6.5
ID_55400_CTG1,232301,NG (Natural Gas),199.0,87.9,6.5
ID_55400_CTG2,232301,NG (Natural Gas),199.0,87.9,6.5
ID_55400_STG,232301,NG (Natural Gas),225.0,99.38,6.5
ID_55518_CTG1,284011,NG (Natural Gas),173.0,76.41,7.0031620000000006
ID_55518_CTG2,284011,NG (Natural Gas),173.0,76.41,7.0031620000000006
ID_55518_CTG3,284011,NG (Natural Gas),173.0,76.41,7.0031620000000006
ID_55518_STG1,284011,NG (Natural Gas),333.0,147.09,7.0031620000000006
ID_55748_CTG1,211211,NG (Natural Gas),45.0,19.88,6.757403
ID_55748_CTG2,211211,NG (Natural Gas),45.0,19.88,6.757403
ID_55748_CTG3,211211,NG (Natural Gas),45.0,19.88,6.757403
ID_55748_CTG4,211211,NG (Natural Gas),45.0,19.88,6.757403
ID_55933_TPP1,230541,NG (Natural Gas),84.4,37.28,6.742787
ID_55933_TPP2,230541,NG (Natural Gas),84.4,37.28,6.742787
ID_408_6,252891,NG (Natural Gas),182.8,80.74,7.715615
ID_408_7,252891,NG (Natural Gas),182.8,80.74,7.715615
ID_408_8,252891,NG (Natural Gas),264.4,116.79,7.715615
ID_10156_GEN4,232301,NG (Natural Gas),50.3,22.22,7.4586559999999995
ID_358_MV3A,284011,NG (Natural Gas),164.6,72.7,6.63958
ID_358_MV3B,284011,NG (Natural Gas),164.6,72.7,6.63958
ID_358_MV3C,284011,NG (Natural Gas),189.2,83.57,6.63958
ID_400_10,261001,NG (Natural Gas),182.8,80.74,8.07037
ID_400_8,261001,NG (Natural Gas),264.3,116.74,8.07037
ID_400_9,261001,NG (Natural Gas),182.8,80.74,8.07037
ID_55393_CTG1,233771,NG (Natural Gas),200.0,88.34,6.5
ID_55393_CTG2,233771,NG (Natural Gas),200.0,88.34,6.5
ID_55393_STG1,233771,NG (Natural Gas),235.0,103.8,6.5
ID_55656_CT01,262011,NG (Natural Gas),168.0,74.21,6.5
ID_55656_CT02,262011,NG (Natural Gas),168.0,74.21,6.5
ID_55656_CT04,262011,NG (Natural Gas),168.0,74.21,6.5
ID_55656_ST03,262011,NG (Natural Gas),185.0,81.71,6.5
ID_55656_ST05,262011,NG (Natural Gas),90.0,39.75,6.5
ID_55985_CTG1,283651,NG (Natural Gas),165.0,72.88,6.5
ID_55985_CTG2,283651,NG (Natural Gas),165.0,72.88,6.5
ID_56026_CTG1,233771,NG (Natural Gas),50.0,22.08,6.5
ID_56026_CTG2,233771,NG (Natural Gas),50.0,22.08,6.5
ID_56026_STG,233771,NG (Natural Gas),54.0,23.85,6.5
ID_56041_M1,255981,NG (Natural Gas),40.0,17.67,6.5
ID_56041_M2,255981,NG (Natural Gas),40.0,17.67,6.5
ID_56041_M3,255981,NG (Natural Gas),50.0,22.08,6.5
ID_56046_1,252891,NG (Natural Gas),198.9,87.85,6.5
ID_56046_2,252891,NG (Natural Gas),188.7,83.35,6.5
ID_56356_CT1,281221,NG (Natural Gas),41.0,18.11,6.5
ID_56356_ST1,281221,NG (Natural Gas),8.0,3.53,6.5
ID_358_MV4A,284011,NG (Natural Gas),164.6,72.7,6.63958
ID_358_MV4B,284011,NG (Natural Gas),164.6,72.7,6.63958
ID_358_MV4C,284011,NG (Natural Gas),189.2,83.57,6.63958
ID_55970_1,201361,NG (Natural Gas),190.0,83.92,6.5
ID_55970_2,201361,NG (Natural Gas),170.0,75.09,6.5
ID_55970_3,201361,NG (Natural Gas),170.0,75.09,6.5
ID_55985_STG,283651,NG (Natural Gas),229.0,101.15,6.5
ID_56078_1,230601,NG (Natural Gas),94.9,41.92,6.6424520000000005
ID_56078_2,230601,NG (Natural Gas),94.9,41.92,6.6424520000000005
ID_56078_3,230601,NG (Natural Gas),110.8,48.94,6.6424520000000005
ID_56298_0001,201361,NG (Natural Gas),42.0,18.55,6.5
ID_56298_0002,201361,NG (Natural Gas),42.0,18.55,6.5
ID_56298_0003,201361,NG (Natural Gas),80.0,35.34,6.5
ID_57122_CTG1,280991,NG (Natural Gas),13.5,5.96,6.5
ID_57122_STG1,280991,NG (Natural Gas),5.5,2.43,6.5
ID_57564_CTG,232301,NG (Natural Gas),49.0,21.64,6.5
ID_55345_101,285491,NG (Natural Gas),198.9,87.85,6.5
ID_55345_102,285491,NG (Natural Gas),198.9,87.85,6.5
ID_55345_103,285491,NG (Natural Gas),290.7,128.4,6.5
ID_55853_1,284011,NG (Natural Gas),409.5,180.88,7.196237
ID_56476_A,216471,NG (Natural Gas),203.2,89.75,6.5
ID_56476_B,216471,NG (Natural Gas),203.2,89.75,6.5
ID_56476_C,216471,NG (Natural Gas),213.3,94.21,6.5
ID_55853_2,284011,NG (Natural Gas),409.5,180.88,7.196237
ID_56532_A,204901,NG (Natural Gas),181.5,80.17,6.5
ID_56532_B,204901,NG (Natural Gas),181.5,80.17,6.5
ID_56532_C,204901,NG (Natural Gas),349.4,154.33,6.5
ID_7307_6,200261,NG (Natural Gas),42.5,18.77,9.145903
ID_389_30,400011,NG (Natural Gas),65.9,29.11,8.425130999999999
ID_389_31,400011,NG (Natural Gas),43.2,19.08,8.425130999999999
ID_389_32,400011,NG (Natural Gas),43.2,19.08,8.425130999999999
ID_55933_TCC1,230541,NG (Natural Gas),167.3,73.9,6.742787
ID_57564_STG2,232301,NG (Natural Gas),12.5,5.52,6.5
ID_57978_CT1,230541,NG (Natural Gas),185.0,81.71,6.5
ID_57978_ST1,230541,NG (Natural Gas),103.9,45.89,6.5
ID_10213_GEN7,253851,NG (Natural Gas),40.7,17.98,10.304041999999999
ID_10213_GEN8,253851,NG (Natural Gas),5.2,2.3,10.304041999999999
ID_55748_CAG5,211211,NG (Natural Gas),126.1,55.7,6.757403
ID_56467_CTG1,211211,NG (Natural Gas),200.0,88.34,6.5
ID_56467_CTG2,211211,NG (Natural Gas),200.0,88.34,6.5
ID_56467_STG1,211211,NG (Natural Gas),255.0,112.63,6.5
ID_57901_5,253851,NG (Natural Gas),198.0,87.46,6.5
ID_57901_6,253851,NG (Natural Gas),70.7,31.23,6.5
ID_57901_7,253851,NG (Natural Gas),198.0,87.46,6.5
ID_57901_8,253851,NG (Natural Gas),70.7,31.23,6.5
ID_55698_HEP1,232301,NG (Natural Gas),46.1,20.36,10.885501
ID_55698_HEP2,232301,NG (Natural Gas),46.1,20.36,10.885501
ID_55810_S3,233771,NG (Natural Gas),45.0,19.88,11.196761
ID_55810_S4,233771,NG (Natural Gas),45.0,19.88,11.196761
ID_55934_C4,284011,NG (Natural Gas),11.2,4.95,8.633588
ID_55935_D1,284011,NG (Natural Gas),11.2,4.95,8.624169
ID_55935_D2,284011,NG (Natural Gas),11.2,4.95,8.624169
ID_55935_D3,284011,NG (Natural Gas),11.2,4.95,8.624169
ID_55935_D4,284011,NG (Natural Gas),11.2,4.95,8.624169
ID_56184_IC10,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC11,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC12,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC13,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC14,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC15,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC16,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC2,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC3,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC4,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC5,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC6,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC7,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC8,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56184_IC9,200261,NG (Natural Gas),2.9,1.28,10.66648
ID_56185_IC1,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC10,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC11,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC12,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC13,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC14,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC15,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC16,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC2,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC3,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC4,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC5,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC6,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC7,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC8,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_56185_IC9,230601,NG (Natural Gas),3.1,1.37,10.139029
ID_57715_GEN2,283651,NG (Natural Gas),1.0,0.44,24.111
ID_58422_CP1,252891,NG (Natural Gas),0.2,0.09,10.568895000000001
ID_399_GT10,253751,NG (Natural Gas),60.5,26.72,9.333083
ID_399_GT11,253751,NG (Natural Gas),60.5,26.72,9.333083
ID_399_GT12,253751,NG (Natural Gas),60.5,26.72,9.333083
ID_399_GT13,253751,NG (Natural Gas),60.5,26.72,9.333083
ID_399_GT14,253751,NG (Natural Gas),60.5,26.72,9.333083
ID_408_5,252891,NG (Natural Gas),60.5,26.72,7.715615
ID_7987_L1,252891,NG (Natural Gas),60.5,26.72,12.059085999999999
ID_54296_EG3,257301,NG (Natural Gas),1.0,0.44,10.421247
ID_55499_CPP1,216471,NG (Natural Gas),60.5,26.72,10.844625
ID_55512_CPP6,285491,NG (Natural Gas),48.7,21.51,11.369455
ID_55807_HPP1,232301,NG (Natural Gas),49.0,21.64,10.308509
ID_55807_HPP2,232301,NG (Natural Gas),49.0,21.64,10.308509
ID_55810_S5,233771,NG (Natural Gas),45.0,19.88,11.196761
ID_55811_CTG1,230171,NG (Natural Gas),47.3,20.89,10.760966
ID_55813_CTG1,201361,NG (Natural Gas),47.3,20.89,11.964584
ID_55851_GT1,216471,NG (Natural Gas),51.0,22.53,6.5
ID_56144_1,284011,NG (Natural Gas),10.0,4.42,13.333333
ID_56144_2,284011,NG (Natural Gas),10.0,4.42,13.333333
ID_56144_3,284011,NG (Natural Gas),10.0,4.42,13.333333
ID_56144_4,284011,NG (Natural Gas),10.0,4.42,13.333333
ID_57714_GEN1,211211,NG (Natural Gas),1.1,0.49,10.3
ID_57714_GEN2,211211,NG (Natural Gas),1.1,0.49,10.3
ID_57714_GEN3,211211,NG (Natural Gas),1.1,0.49,10.3
ID_57714_GEN4,211211,NG (Natural Gas),1.1,0.49,10.3
ID_58056_T100,257141,NG (Natural Gas),5.2,2.3,13.181059999999999
ID_58056_T200,257141,NG (Natural Gas),5.2,2.3,13.181059999999999
ID_58058_1,255981,NG (Natural Gas),6.7,2.96,8.037
ID_58100_5900,261161,NG (Natural Gas),4.5,1.99,15.367515
ID_55625_CT1,216471,NG (Natural Gas),47.0,20.76,11.05852
ID_55626_CT1,216471,NG (Natural Gas),47.0,20.76,11.071416
ID_55627_CT1,216471,NG (Natural Gas),47.0,20.76,11.283185
ID_55847_CTG1,201361,NG (Natural Gas),47.0,20.76,11.020768
ID_55855_CTG1,216471,NG (Natural Gas),47.0,20.76,10.745092000000001
ID_55951_AMP1,284011,NG (Natural Gas),60.5,26.72,10.014051
ID_55963_CTG1,216471,NG (Natural Gas),47.0,20.76,10.944310999999999
ID_56051_GEN1,261001,NG (Natural Gas),57.4,25.35,10.206896
ID_58190_CG,261331,NG (Natural Gas),1.4,0.62,8.037
ID_58607_1,211211,NG (Natural Gas),0.5,0.22,11.787139
ID_58607_2,211211,NG (Natural Gas),0.5,0.22,11.787139
ID_58607_3,211211,NG (Natural Gas),0.5,0.22,11.787139
ID_58914_CG1,286671,NG (Natural Gas),7.2,3.18,11.937137
ID_377_9,254001,NG (Natural Gas),57.4,25.35,10.074303
ID_422_GT3,256181,NG (Natural Gas),60.5,26.72,10.997103
ID_422_GT4,256181,NG (Natural Gas),60.5,26.72,10.997103
ID_10175_1711,284741,NG (Natural Gas),3.5,1.55,12.284018
ID_50985_3165,216471,NG (Natural Gas),1.4,0.62,6.516842
ID_57702_1,261001,NG (Natural Gas),5.7,2.52,13.462283
ID_56232_1,284741,NG (Natural Gas),53.0,23.41,10.340789000000001
ID_56239_GT1,232301,NG (Natural Gas),60.5,26.72,10.245313
ID_56239_GT2,232301,NG (Natural Gas),60.5,26.72,10.245313
ID_56346_ICE1,284011,NG (Natural Gas),1.2,0.53,24.111
ID_56346_ICE2,284011,NG (Natural Gas),1.2,0.53,24.111
ID_56346_ICE3,284011,NG (Natural Gas),1.2,0.53,24.111
ID_56346_ICE4,284011,NG (Natural Gas),1.2,0.53,24.111
ID_56346_ICE5,284011,NG (Natural Gas),1.2,0.53,24.111
ID_56346_ICE6,284011,NG (Natural Gas),1.2,0.53,24.111
ID_56346_ICE7,284011,NG (Natural Gas),1.2,0.53,24.111
ID_59458_WTG1,284741,NG (Natural Gas),4.6,2.03,10.352445
ID_56135_1,230541,NG (Natural Gas),60.5,26.72,11.518604
ID_56135_2,230541,NG (Natural Gas),60.5,26.72,11.518604
ID_56143_1,284011,NG (Natural Gas),50.0,22.08,10.559471
ID_56143_2,284011,NG (Natural Gas),50.0,22.08,10.559471
ID_58223_1,280781,NG (Natural Gas),1.5,0.66,11.373336
ID_58223_2,280781,NG (Natural Gas),1.5,0.66,11.373336
ID_58223_3,280781,NG (Natural Gas),1.5,0.66,11.373336
ID_56472_1,284011,NG (Natural Gas),49.8,22.0,10.087632
ID_56473_1,284011,NG (Natural Gas),49.8,22.0,10.168761
ID_56474_1,257301,NG (Natural Gas),49.8,22.0,10.145492
ID_56475_1,256751,NG (Natural Gas),49.8,22.0,10.093688
ID_58619_1,211211,NG (Natural Gas),0.5,0.22,11.811069
ID_58619_2,211211,NG (Natural Gas),0.5,0.22,11.811069
ID_59456_PTG4,284741,NG (Natural Gas),4.6,2.03,10.778238
ID_10042_KDHT1,232301,NG (Natural Gas),3.5,1.55,16.612646
ID_56569_1,286671,NG (Natural Gas),60.5,26.72,12.058215
ID_56569_2,286671,NG (Natural Gas),60.5,26.72,12.058215
ID_57580_CG1,201361,NG (Natural Gas),2.1,0.93,9.303953
ID_57580_CG2,201361,NG (Natural Gas),2.1,0.93,9.303953
ID_56232_2,284741,NG (Natural Gas),53.0,23.41,10.340789000000001
ID_56639_1,230601,NG (Natural Gas),69.9,30.87,10.930964
ID_56639_2,230601,NG (Natural Gas),69.9,30.87,10.930964
ID_56803_1,230601,NG (Natural Gas),108.0,47.7,9.163411
ID_56803_2,230601,NG (Natural Gas),108.0,47.7,9.163411
ID_56803_3,230601,NG (Natural Gas),108.0,47.7,9.163411
ID_56803_4,230601,NG (Natural Gas),108.0,47.7,9.163411
ID_246_IC1,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
ID_246_IC10,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
ID_246_IC2,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
ID_246_IC4,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
ID_246_IC5,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
ID_246_IC6,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
ID_246_IC7,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
ID_246_IC8,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
ID_246_IC9,200001,NG (Natural Gas),16.7,7.38,9.103361999999999
